latitude,longitude,altitude,datetime,user_id,trajectory_file,transportation_mode
38.5304985046387,114.968872070312,246.062992125984,2009-08-25 17:03:58,50,20090825170222,unknown
40.0236633,116.2939116,0.0,2009-04-21 10:15:44,131,20090421063014,unknown
39.975266,116.330501,135.0,2010-05-11 01:17:24,46,20100511003354,unknown
31.2369766,121.4743233,206.7,2009-01-15 01:09:23,25,20090115000003,unknown
39.9659399,116.2874133,0.0,2008-07-15 19:49:02,92,20080715132532,unknown
39.9674933,116.3076766,183.7,2009-02-23 05:43:47,38,20090222233410,unknown
31.92492,117.284993333333,0.0,2011-05-20 23:32:39,67,20110520133037,unknown
32.682333,-117.178352,-88.0,2011-08-21 02:00:42,163,20110820200634,unknown
39.9811016,116.3814983,0.0,2008-10-21 10:45:09,14,20081021104220,unknown
39.990656,116.330033,508.0,2009-03-18 13:01:11,35,20090317215456,unknown
39.939009,116.267805,149.0,2009-04-12 08:17:24,0,20090412073303,unknown
39.695935,119.3344283,-26.2,2009-04-04 04:04:11,38,20090404025101,unknown
39.9118583,116.4541333,354.3,2009-04-08 09:45:29,42,20090408013219,unknown
39.984824,116.322329,167.0,2008-06-07 09:55:10,81,20080607094559,bus
40.066389,116.40493,183.0,2009-09-11 13:55:53,85,20090911105604,unknown
39.8751144333333,116.30394745,0.0,2009-08-22 01:31:39,50,20090821232721,unknown
39.986072,116.358247,139.0,2011-08-15 23:18:54,168,20110815223434,unknown
39.962725,116.38761,157.0,2008-08-24 08:15:39,64,20080824001306,unknown
39.9234649,116.3472049,177.2,2008-12-02 02:47:18,17,20081202022627,unknown
40.000573,116.379234,225.0,2008-07-21 13:16:26,52,20080721040656,unknown
39.733655,118.818941,208.0,2009-01-20 13:53:37,4,20090120055702,unknown
40.009653,116.315162,119.0,2009-06-12 17:57:34,30,20090612072305,unknown
39.8779216,116.2864266,157.5,2009-03-10 22:07:25,41,20090310212713,unknown
39.398356,116.938624,24.0,2008-11-14 13:12:46,12,20081114124439,unknown
39.976169,116.333487,288.0,2009-01-14 08:23:56,33,20090114001003,unknown
39.97593,116.30502,0.0,2011-09-02 01:24:37,65,20110902010833,walk
40.044492,116.405938,73.0,2009-01-02 06:03:24,85,20090102014430,car
27.67047302,117.957171222,850.887847769029,2011-12-22 16:34:03,163,20111222060323,unknown
40.009607,116.322026,311.0,2009-05-15 09:18:47,4,20090515064531,unknown
39.97967,116.32139,225.0,2009-02-27 00:46:23,35,20090226214953,unknown
40.002634,116.343904,174.0,2008-11-12 14:37:29,9,20081112111705,unknown
39.9845199,116.3274383,160.8,2009-04-03 14:14:30,17,20090403131503,unknown
39.987159,116.407034,226.0,2008-07-24 11:08:18,85,20080724102854,bus
27.1246383,114.99588,200.1,2009-01-17 12:12:08,140,20090117115023,unknown
39.949484,116.345493,197.0,2008-09-18 00:43:40,10,20080917225654,subway
39.9441349,116.4098766,141.1,2008-08-11 08:11:19,62,20080811054140,bus
39.8747666,116.3578166,131.2,2009-03-03 06:53:35,41,20090303042243,unknown
37.376536,110.776985,2938.0,2009-01-29 12:16:20,2,20090129053303,unknown
39.9221749,116.3373783,154.2,2009-04-29 05:34:05,25,20090429035153,unknown
25.19451,102.057603,5307.0,2007-10-27 03:50:24,10,20071026214019,unknown
7.879327,98.39523,5.0,2009-03-24 11:53:48,144,20090324004422,unknown
39.8996549,116.6573183,78.7,2009-04-09 04:16:58,41,20090409041658,unknown
39.146002,115.716146,8.0,2009-01-19 04:19:39,26,20090119005533,unknown
40.2522,116.2688216,275.6,2009-01-10 02:16:26,128,20090110015208,bike
39.9995416,116.4019483,206.7,2008-06-22 04:17:13,112,20080622040107,bus
40.038926,116.316861,94.0,2009-06-02 23:04:50,39,20090602230235,unknown
37.362477,-121.919539,-49.0,2010-11-03 17:59:54,153,20101103163611,unknown
39.9848383,116.3245416,0.0,2009-07-16 07:43:09,131,20090715114756,unknown
39.910575,116.426261666667,0.0,2011-10-18 10:22:18,65,20111018080247,walk
39.968115,116.427542,124.0,2008-09-28 04:29:02,153,20080928040930,unknown
43.4841999,117.1690116,0.0,2009-06-29 15:50:31,140,20090629103638,unknown
39.9750733333333,116.334185,0.0,2011-09-12 05:46:20,20,20110912053207,walk
39.9755383333333,116.33158,0.0,2011-10-23 00:21:15,141,20111023001058,walk
36.66962,115.823798333333,0.0,2012-01-29 01:18:02,74,20120128104325,unknown
39.984639,116.333752,165.0,2008-06-01 05:14:11,167,20080601042504,bike
38.95638,121.549252,580.0,2009-01-26 01:28:36,4,20090125235102,unknown
39.932481,116.468042,108.0,2008-08-20 07:56:21,153,20080820014736,bus
39.968244,116.399481,165.131197506562,2009-06-13 21:55:55,122,20090613161334,unknown
40.9820883,117.9354049,1092.5,2009-07-14 08:07:51,128,20090714072626,unknown
40.5619466666667,116.794845,0.0,2012-05-05 01:02:04,71,20120504232458,unknown
40.0762316,116.3270483,164.0,2010-03-15 12:55:44,128,20100315122512,unknown
40.354922,116.003461,2068.0,2009-07-09 05:27:05,156,20090709003804,unknown
39.6902799,116.3234983,101.7,2009-04-08 04:28:26,42,20090408013219,unknown
40.005543,116.498232,1972.0,2008-11-16 09:06:13,153,20081116033834,unknown
40.006861,116.320259,33.0,2009-02-13 01:08:23,30,20090213010158,unknown
39.985794,116.350087,290.0,2008-06-27 05:47:14,167,20080627011735,bus
39.990414,116.326436,109.0,2008-05-13 03:28:16,167,20080513024329,bike
39.9475916,116.3710466,111.5,2008-11-20 05:32:18,17,20081120005306,unknown
42.816793,86.998528,-777.0,2008-04-03 23:13:57,10,20080403160000,train
39.996022,116.417492,0.0,2009-03-26 21:01:24,68,20090326142133,unknown
39.9882633,116.3033683,147.6,2008-10-30 02:44:27,62,20081030021734,walk
18.225,109.5177433,16.4,2009-02-09 07:04:35,25,20090209010046,unknown
39.981883,116.321084,129.0,2009-04-15 07:07:43,35,20090414210553,unknown
39.98887,116.3075649,187.0,2009-04-09 07:41:44,25,20090409052446,unknown
40.014902,116.299525,125.0,2009-03-20 14:10:13,35,20090319214708,unknown
39.927414,116.455673,152.0,2009-12-12 09:06:22,153,20091212024028,unknown
39.991336,116.33175,171.0,2009-04-04 02:32:48,35,20090402205937,unknown
39.992426,116.41772,0.0,2009-09-08 04:21:07,68,20090907233334,bike
22.8140133333333,108.334063333333,0.0,2009-02-01 12:39:23,23,20090201061708,unknown
39.976756,116.446199,151.0,2011-08-04 13:01:14,153,20110804130034,unknown
39.931572,116.390143,137.0,2009-06-17 07:04:45,153,20090617003304,unknown
39.9762133333333,116.324873333333,0.0,2011-08-26 01:05:13,65,20110826010158,walk
39.975286,116.349344,262.0,2008-10-03 09:02:53,96,20081003014504,unknown
39.948692,116.798244,32.0,2009-05-23 12:18:31,30,20090523063034,unknown
39.949822,116.278607,152.0,2008-12-15 01:04:24,142,20081215005836,unknown
39.991452,116.320562,100.0,2008-10-29 07:36:05,8,20081029042535,unknown
40.048046,116.301389,51.0,2009-09-14 00:01:13,85,20090913233334,subway
40.383291,116.644074,330.0,2011-05-29 01:56:33,168,20110529003622,unknown
39.977522,116.299767,164.0,2009-05-09 11:31:45,4,20090509023138,unknown
39.967422,116.402527,265.0,2009-02-09 23:45:48,13,20090209232804,unknown
34.390175,109.279455,95.8873589238845,2009-09-27 11:14:14,123,20090927083334,unknown
39.9474633,116.4045416,114.8,2009-02-25 01:00:25,17,20090225000008,unknown
39.965098,116.314371,0.0,2009-07-05 18:45:53,68,20090705105928,unknown
40.0210466,116.4078366,134.5,2009-03-02 01:52:07,14,20090302003444,unknown
40.182228,116.386251,0.0,2008-11-04 10:38:06,68,20081104101454,walk
39.932613,116.472687,116.0,2008-10-06 01:47:47,153,20081006014433,bus
40.0718049,116.3087249,177.2,2009-03-17 13:06:51,14,20090317000731,unknown
39.976841,116.327337,123.0,2008-10-25 01:59:12,85,20081025013736,taxi
39.981781,116.419017,802.0,2009-03-11 12:23:25,82,20090311105059,walk
40.020916,116.52087,0.0,2008-10-20 06:41:37,68,20081020030154,unknown
39.981819,116.321151,167.0,2009-04-17 07:20:01,35,20090416210531,unknown
39.999856,116.327247,112.0,2009-06-06 12:21:22,4,20090606060305,unknown
39.992576,116.309438,118.0,2008-10-13 10:47:12,126,20081013032424,bike
39.9437255833333,116.304306033333,0.0,2009-08-19 08:44:17,50,20090819061738,unknown
1.2878633,103.8412516,42.7,2008-07-21 07:15:26,142,20080721065349,unknown
39.981456,116.339601,184.0,2008-12-07 22:13:26,6,20081207161131,unknown
39.9751033333333,116.326895,0.0,2012-01-31 14:09:41,74,20120131135403,unknown
39.9769483333333,116.310586666667,0.0,2011-08-30 00:42:10,58,20110830001521,unknown
39.9782216666667,116.33336,0.0,2011-04-18 14:38:15,67,20110418052505,unknown
39.980542,116.321293,179.0,2008-11-14 12:46:39,16,20081114003123,unknown
39.982372,116.327366,127.0,2008-07-18 09:49:04,167,20080718094258,bike
39.8922,116.319791,154.0,2008-10-06 05:10:37,153,20081006014433,walk
39.625209,116.306096,136.0,2011-04-03 06:00:05,153,20110403042652,unknown
39.991595,116.33157,199.0,2008-06-20 00:24:21,81,20080619235223,bus
42.0272516,128.0665349,8628.6,2009-10-03 04:31:53,128,20091003005829,unknown
39.90709,116.4432616,141.1,2009-02-27 02:36:21,42,20090227022926,unknown
39.8979216,116.3150366,239.5,2008-07-28 10:22:27,62,20080728081609,bus
39.904264,116.420961,0.0,2009-08-24 02:17:03,68,20090824010435,bus
40.030987,116.411181,644.0,2008-08-20 02:14:36,52,20080819232504,unknown
39.999347,116.325849,139.0,2008-11-19 01:47:07,126,20081119014553,unknown
40.3682533333333,116.832015,0.0,2012-05-05 00:14:37,71,20120504232458,unknown
39.954471,116.418948,0.0,2009-06-12 06:38:59,68,20090612001005,bike
40.0369933,116.4714899,137.8,2009-03-16 01:56:33,14,20090316014302,unknown
22.5392183,114.0231549,52.5,2008-12-31 02:44:56,25,20081231024437,unknown
39.934776,116.350095,204.0,2008-06-14 13:23:07,52,20080614085325,bus
40.031257127,116.426061978,107.740380577428,2011-11-16 08:28:37,163,20111116081707,unknown
40.0715816,116.3286733,157.5,2010-05-04 01:20:07,128,20100504010648,unknown
40.0826616666667,116.281668333333,0.0,2011-09-11 10:01:05,20,20110911000506,car
39.863348,116.388838,801.0,2009-01-10 04:46:05,24,20090110003125,unknown
40.13965,117.117368,73.0,2009-01-24 01:08:58,31,20090123195828,unknown
39.9855266,116.3054749,196.9,2008-06-24 12:39:27,62,20080624055008,bus
40.000169,116.379119,303.0,2008-07-21 18:25:09,52,20080721040656,unknown
39.9859933333333,116.327221666667,0.0,2011-09-21 00:24:30,65,20110921000321,bike
39.922047,116.456883,108.0,2009-09-03 03:50:44,144,20090903014903,unknown
39.9306733,116.3494683,223.1,2009-05-31 08:03:15,17,20090531001952,unknown
43.78071,125.160546666667,0.0,2011-12-31 22:01:07,71,20111231103152,unknown
39.975495,116.339162,106.0,2008-09-29 12:46:45,126,20080929001429,bus
39.8638016,116.3068933,160.8,2009-04-30 01:43:23,41,20090430000423,unknown
39.985844923,116.449869851,89.2172408136483,2012-01-28 18:13:34,153,20120128134252,unknown
44.414256,8.867802,165.0,2009-05-02 11:04:44,163,20090502065133,unknown
30.640095,104.083717,1575.0,2011-04-16 11:41:22,153,20110416100352,unknown
39.9843583,116.3207899,98.4,2009-06-13 10:35:58,17,20090613010507,unknown
39.992265,116.325775,492.0,2009-01-13 07:12:57,10,20090113065130,unknown
39.981779,116.321084,209.0,2009-04-10 07:59:30,35,20090409210105,unknown
39.9773133,116.4045383,0.0,2009-03-09 04:15:44,83,20090308173204,unknown
40.0020849,116.3462766,200.1,2009-05-13 23:39:28,17,20090513232947,unknown
39.85028,116.2306116,183.7,2009-06-11 23:11:55,41,20090611215856,unknown
39.9612416,116.441535,203.4,2008-12-19 03:45:07,25,20081219031120,unknown
31.2363283,121.4873266,-19.7,2009-05-15 00:10:56,25,20090515000000,unknown
39.898568,116.37019,151.0,2009-04-04 13:06:19,3,20090403011657,unknown
1.2857849,103.8429766,49.2,2008-07-21 07:25:12,142,20080721065349,unknown
39.966845,116.375053,135.0,2008-12-03 09:19:15,13,20081203085659,unknown
46.595374,125.028665,511.0,2009-01-16 03:09:44,22,20090116005004,unknown
39.999829,116.283941,135.0,2008-05-23 02:11:32,81,20080523014153,bus
40.052682,116.400829,207.0,2010-05-10 22:18:39,113,20100510103524,unknown
39.9106216666667,116.42813,0.0,2011-10-18 10:27:36,65,20111018080247,subway
39.998328,116.32609,110.0,2008-06-06 02:14:45,167,20080606020634,bike
40.02617,116.3384033,1853.7,2009-06-27 12:31:01,17,20090627012536,unknown
36.063555,120.315185,91.0,2009-05-28 13:08:24,144,20090527145304,unknown
39.978946,116.418148,66.0,2008-07-26 11:52:45,85,20080726112705,bus
40.052757,116.399767,125.0,2009-04-14 18:17:04,82,20090414173859,unknown
39.885004,116.36833,125.0,2008-09-24 00:39:58,10,20080923231456,taxi
39.95957,116.4163116,200.1,2009-07-10 07:51:13,38,20090710051732,unknown
30.181891155,120.291256239,43.3949967191601,2012-02-08 12:01:20,153,20120208102834,unknown
39.996338,116.417206,0.0,2008-12-06 04:33:15,68,20081206032123,unknown
39.860176,116.446556,80.0,2009-02-01 09:24:42,29,20090201090758,unknown
39.974294,116.333432,198.0,2008-12-03 07:09:03,32,20081202231826,unknown
39.9680616,116.2950266,150.9,2008-05-07 08:53:20,101,20080507070528,unknown
40.1494833,117.180195,78.7,2009-07-09 01:43:41,41,20090709012841,unknown
39.988659,116.467857,-76.0,2009-12-24 02:48:43,163,20091224024334,car
30.9733616,116.9624116,78.7,2010-02-20 09:10:25,128,20100220004810,unknown
40.004981,116.32132,118.0,2008-05-14 02:28:11,167,20080514021134,bike
40.0315116,116.3507849,108.3,2009-02-23 04:57:30,34,20090223033145,unknown
39.39061,118.646727,31.0,2008-10-02 00:57:53,13,20081002003702,unknown
39.102137,117.216769,66.0,2008-08-29 17:16:35,119,20080828235728,unknown
40.006938,116.319458,-10.0,2008-11-29 08:07:18,179,20081129015805,unknown
30.5497966,114.2886483,150.9,2009-05-12 10:44:50,25,20090512082957,unknown
40.0469233,116.3279649,128.0,2009-02-04 07:41:37,128,20090204073508,car
39.986396,116.417786,0.0,2009-09-02 08:07:29,68,20090902004959,unknown
40.0324983,116.4655533,137.8,2009-07-08 23:53:26,41,20090708221430,unknown
39.976297,116.327611,202.0,2008-11-29 04:28:17,85,20081129002830,bus
39.9383816,116.3664116,229.7,2008-08-10 08:42:18,62,20080810031332,bus
39.919935,116.269435,269.0,2008-08-13 09:32:43,62,20080813074546,bus
24.614536432,117.097674755,1931.99498031496,2011-12-19 12:03:52,163,20111219071952,unknown
40.016975,116.3421333,128.0,2009-03-22 09:04:03,17,20090322052036,unknown
39.994179,116.326462,205.0,2008-12-11 01:09:40,96,20081211005853,bike
39.9756733,116.3337366,219.8,2009-11-11 01:50:35,128,20091111014310,unknown
39.9656183333333,116.314768333333,0.0,2011-10-09 12:17:18,65,20111009120503,bike
39.968678,116.418792,128.0,2008-06-20 12:43:23,167,20080619225306,unknown
39.966402,116.338039,91.0,2008-10-24 11:30:08,2,20081024000805,unknown
39.838216,116.47478,71.0,2010-04-03 06:25:53,153,20100403060022,unknown
39.986835977,116.398780465,111.476804461942,2011-11-17 20:17:41,163,20111117200131,unknown
34.269529,108.931503,1801.81888779528,2009-09-23 21:45:25,123,20090923154335,unknown
39.923634,116.266958,185.0,2009-04-10 08:26:19,30,20090410073333,unknown
39.881537,116.269364,117.0,2009-01-15 06:47:46,33,20090115000722,unknown
39.98488,116.322532,180.0,2008-12-12 01:40:23,12,20081212013605,unknown
39.977085,116.4042833,0.0,2009-03-06 07:44:05,83,20090305232841,unknown
39.913649,116.471792,209.0,2008-09-02 05:08:22,153,20080901235552,bus
40.0003533,116.3463599,180.4,2008-12-20 02:52:53,17,20081220024707,unknown
40.566369,116.695385,3087.0,2008-11-01 03:57:30,7,20081101014405,unknown
39.9991899,116.3467333,177.2,2009-02-11 11:12:55,17,20090211105342,unknown
39.868931,116.368728,107.0,2008-12-02 07:06:53,85,20081202012752,taxi
39.969223,116.419624,0.0,2008-11-13 00:54:40,68,20081112235836,unknown
37.782113,113.707605,2133.0,2007-10-18 03:49:13,10,20071017220238,unknown
40.051024,116.283583,146.0,2008-08-22 03:43:36,152,20080822005205,unknown
39.962166,116.395655,172.0,2009-08-27 03:00:33,153,20090827012852,bus
39.99912,116.308924,119.0,2008-10-25 00:17:49,1,20081024234405,unknown
40.0080766,116.3583066,210.0,2009-01-31 10:30:02,17,20090131052455,unknown
40.004261,116.321493,232.0,2008-08-23 04:15:42,152,20080823030936,unknown
40.0361516,116.3087283,173.9,2009-03-15 10:30:30,144,20090315102714,unknown
39.9759966666667,116.328841666667,0.0,2011-09-14 14:16:00,65,20110914140533,bike
39.975155,116.325618333333,0.0,2011-09-01 00:52:29,65,20110901005000,bike
39.993523,116.32668,156.0,2008-11-05 14:32:13,96,20081105141854,unknown
39.6967166,116.3315216,288.7,2009-03-20 04:45:45,42,20090320015343,unknown
39.9753283333333,116.330056666667,0.0,2011-10-28 00:52:20,165,20111028004658,unknown
39.975749,116.330824,127.0,2008-08-26 04:58:30,167,20080826031057,bike
40.0209249,116.4012316,111.5,2009-03-12 09:22:27,41,20090312084724,unknown
36.254574,115.845052,84.1771391076115,2009-05-28 23:50:09,180,20090528211734,unknown
40.071726,116.41635,155.0,2009-06-20 01:17:15,39,20090619230550,unknown
39.9823766,116.3104083,278.9,2009-04-02 02:47:46,25,20090402020508,unknown
39.980487,116.329077,9.0,2009-01-04 09:06:06,85,20090104051735,unknown
39.8932166,116.4868616,134.5,2008-05-03 09:04:18,144,20080503085231,car
39.467195,116.304179,273.0,2009-01-24 04:26:35,30,20090124010034,unknown
39.9747133333333,116.314518333333,0.0,2011-09-01 00:56:31,65,20110901005000,bike
31.8096133333333,117.241871666667,0.0,2011-06-11 09:10:20,67,20110611001837,unknown
39.99069,116.330211,291.0,2009-04-11 08:26:05,35,20090411000535,unknown
39.9792033,116.3697566,216.5,2009-03-02 06:52:08,37,20090302061126,unknown
39.985946,116.357984,158.0,2010-07-10 04:07:07,153,20100710035057,unknown
39.7246,98.286437,-777.0,2008-04-04 19:36:12,10,20080404160004,train
40.080693,116.407781,92.0,2010-06-15 09:06:11,163,20100615021033,unknown
40.3606166666667,116.015501666667,0.0,2011-10-23 02:58:50,141,20111023001058,walk
40.0748049,116.3278549,246.1,2010-07-29 11:19:00,128,20100729103411,unknown
39.999465,116.444345,472.0,2011-09-18 23:18:17,153,20110918231758,unknown
39.9110450744629,116.30379486084,206.692913385827,2009-08-19 14:54:14,50,20090819141738,unknown
39.987383,116.402745,105.0,2008-10-16 11:22:19,84,20081016104337,bus
39.9212,116.472054,158.0,2009-03-26 11:27:27,153,20090326111352,unknown
33.080705,-117.297086,-49.0,2011-08-17 21:54:18,153,20110817151129,unknown
39.9659433333333,116.327641666667,0.0,2011-10-15 02:50:39,65,20111015014827,bike
31.5543933,120.2651466,88.6,2009-01-17 08:08:36,25,20090117050228,unknown
39.954815,116.4504583,137.8,2008-09-07 04:32:42,62,20080907034710,bus
6.192207,99.839948,38156.0,2009-03-21 09:37:34,144,20090321083221,unknown
39.992767,116.326946,90.0,2008-05-22 16:07:25,167,20080522013504,unknown
40.07659,116.3256083,180.4,2009-12-22 13:53:40,128,20091222131433,unknown
39.9673983,116.3985333,137.8,2009-01-07 02:04:17,17,20090106235036,unknown
39.9373983,116.3451816,0.0,2007-12-05 18:31:42,92,20071205144716,unknown
39.9826616,116.2997549,0.0,2009-01-24 11:03:07,83,20090124103913,unknown
25.450022,100.564785,6391.0,2007-10-26 22:32:55,10,20071026214019,unknown
39.907812,116.346615,325.0,2009-02-07 08:19:10,2,20090207051704,unknown
39.9875299,116.3038849,223.1,2008-09-25 03:24:03,62,20080925031959,unknown
39.87961,116.4625533,515.1,2009-07-03 07:43:39,34,20090703065741,unknown
31.999648,120.842465,64.0,2009-01-23 05:13:25,3,20090123024953,unknown
39.856268,116.380489,125.0,2008-11-02 07:48:48,12,20081102032600,unknown
39.9319733,116.3972366,154.2,2008-09-04 04:07:52,62,20080904024252,bus
39.974814,116.311695,190.0,2008-08-31 09:58:30,153,20080831092836,walk
39.987522,116.414742,165.0,2008-08-02 14:30:09,167,20080802073334,bus
39.9292749,116.4127899,0.0,2008-01-05 14:40:15,110,20080105115446,unknown
40.138272,116.257484,141.0,2010-05-16 10:02:13,153,20100516092555,unknown
40.211726,116.127982,274.0,2009-05-04 01:39:05,39,20090503233753,unknown
39.947554,116.387784,159.0,2009-08-29 11:49:24,84,20090829045708,unknown
39.9848849,116.3248616,183.7,2008-12-10 00:51:49,14,20081210003926,unknown
40.034544,116.301989,0.0,2009-07-22 08:40:47,68,20090722002059,bus
39.977575,116.339115,221.0,2009-03-06 20:48:55,36,20090306164425,unknown
41.012756,117.928446,1396.0,2009-09-04 06:53:02,140,20090904014532,unknown
36.99712,98.08824,9556.0,2009-07-06 18:34:57,144,20090706033310,unknown
39.9251183333333,116.382888333333,0.0,2012-04-08 03:11:03,71,20120407094504,unknown
38.950088,116.925919,-30.0,2008-06-18 17:47:08,10,20080618160000,train
40.3997449,116.80888,252.6,2009-04-07 01:14:48,41,20090406215742,unknown
42.5417083,117.1694833,0.0,2009-09-20 07:48:08,120,20090920065901,unknown
39.8869566,116.3529599,213.3,2010-09-22 09:09:31,128,20100922081415,unknown
30.277333343,120.17585727,66.1000229658793,2011-11-01 07:37:44,153,20111101073222,unknown
39.965183,116.338958,52.0,2008-09-22 00:02:28,10,20080921224934,subway
39.97778,116.417766,0.0,2009-09-04 00:14:54,68,20090904000334,bike
30.571967,104.056295,1492.0,2011-04-15 00:12:08,153,20110414234358,unknown
18.2216683,109.5130616,42.7,2009-02-09 08:24:27,25,20090209010046,unknown
40.658599,117.288925,2344.0,2009-08-09 01:59:29,144,20090808220159,unknown
39.906285,116.400576666667,0.0,2011-04-23 13:06:57,67,20110423103143,walk
39.986167,116.367019,176.0,2011-07-09 23:58:50,168,20110709233904,unknown
31.296688,121.546802,49.0,2009-06-27 02:52:38,3,20090627025208,unknown
39.984919,116.352611,210.0,2008-10-06 04:22:27,52,20081005094923,unknown
39.961156,116.375951,227.0,2008-10-24 00:02:50,13,20081023233053,unknown
39.775808,116.534097,101.0,2009-06-22 02:57:35,43,20090622005404,unknown
39.98985,116.270262,147.0,2008-05-24 08:32:44,145,20080524013507,unknown
39.974447,117.112405,127.0,2008-08-07 23:58:37,167,20080807215604,train
39.975599,116.327457,159.0,2008-11-13 06:25:17,15,20081112234608,unknown
39.9901366,116.3809683,134.5,2009-02-15 07:31:06,17,20090215021124,unknown
39.89477,116.453997,444.0,2009-06-08 01:24:01,39,20090608001121,unknown
39.970176,116.42105,0.0,2008-10-28 01:13:04,68,20081027235405,unknown
39.936794,116.32696,119.0,2008-11-09 06:47:03,2,20081109031933,unknown
27.285735,113.515175,36682.0,2009-03-25 21:04:05,144,20090324004422,unknown
39.96505,116.339021666667,0.0,2011-05-23 01:10:47,67,20110522080505,unknown
39.9368033,116.3323983,285.4,2009-02-20 12:04:20,41,20090220092933,unknown
39.737283,116.048681,187.0,2010-06-27 01:30:12,142,20100627004133,unknown
40.006521,116.315899,294.0,2009-07-02 10:34:01,4,20090702022456,unknown
39.8508149,116.2775249,164.0,2009-07-09 03:50:26,41,20090709012841,unknown
39.80549,119.424649,-89.0,2008-06-09 08:37:51,126,20080609014229,bus
39.975017,116.316203,169.0,2009-04-17 11:33:16,84,20090417083056,unknown
39.9757916,116.3316966,177.2,2010-06-10 01:36:50,128,20100610005411,unknown
39.9061166,116.4838666,52.5,2009-11-20 07:10:47,128,20091120045547,unknown
39.933852,116.430161,280.0,2008-11-06 02:03:42,84,20081105235106,walk
39.951975,116.45867,0.0,2011-08-25 01:03:35,75,20110824133934,unknown
35.093571,93.039866,15335.0,2008-10-02 10:42:05,10,20081001230824,train
39.9743333333333,116.32725,196.850393700787,2007-05-28 09:46:00,98,20070528093247,unknown
39.9790266,116.3045266,216.5,2009-03-26 13:04:47,128,20090326124725,walk
40.0164249,116.3456999,95.1,2008-12-06 07:53:57,17,20081206072040,unknown
39.990286,116.333226,746.0,2009-07-21 10:37:42,22,20090721005532,unknown
39.9670333,116.3850366,160.8,2008-11-17 04:46:02,17,20081117043244,unknown
39.952095,116.801593,44.0,2009-04-25 18:09:09,30,20090425005728,unknown
39.146109,117.205899,33.0,2008-10-13 23:27:15,10,20081013230418,train
39.959273,116.479008,76.0,2009-08-23 09:53:47,153,20090823005552,taxi
31.307165,121.173664,16.0,2008-12-20 10:36:03,10,20081219114010,unknown
39.985496,116.45059,171.0,2010-10-30 02:03:57,163,20101028235309,unknown
40.052651,116.400695,174.0,2009-03-23 18:57:12,82,20090323125433,unknown
39.9750633333333,116.319695,0.0,2011-08-26 01:10:00,65,20110826010158,walk
39.862952,116.390948,229.0,2009-02-07 03:26:44,24,20090207003404,unknown
39.9428999,116.3521899,141.1,2009-04-02 04:28:08,17,20090401235303,unknown
39.981207545,116.450008403,108.746519028871,2012-04-10 07:39:43,153,20120410073628,unknown
39.9914666666667,116.328636666667,0.0,2011-11-14 08:08:37,165,20111114001934,unknown
39.986475,116.302221,189.0,2008-06-15 13:44:16,52,20080615065036,walk
43.679623,7.230573,189.0,2009-04-29 12:36:59,153,20090429094534,unknown
40.023695,116.40262,117.0,2010-05-18 00:37:43,113,20100518003527,unknown
31.400805,91.957325,14872.0,2008-10-02 03:54:36,124,20081001230824,unknown
39.9755666666667,116.304766666667,0.0,2011-08-25 14:45:16,65,20110825144457,bike
50.5922033,119.3065916,1617.5,2008-10-04 08:48:41,128,20081004075524,car
39.973253,116.333782,86.0,2008-12-11 00:27:17,15,20081210235307,unknown
39.921528,116.653838,103.0,2009-05-29 07:13:46,30,20090529020234,unknown
7.879191,98.395026,19.0,2009-03-23 09:39:12,144,20090323015052,unknown
39.9221133,116.3468716,213.3,2008-11-08 11:39:05,17,20081108071249,unknown
39.9914433,116.3735816,-1246.7,2009-05-21 11:48:33,140,20090521112932,unknown
39.958734,116.418808,0.0,2009-03-25 09:16:02,68,20090325090833,bike
39.9671883,116.3867716,150.9,2008-11-03 04:10:33,17,20081102235849,unknown
1.355222,103.987035,78.7,2008-07-26 07:15:29,142,20080726030103,unknown
40.108835,116.2792283,167.3,2009-08-22 08:45:31,128,20090822082711,unknown
39.98732,116.286408,127.0,2008-08-31 07:58:00,52,20080831073208,unknown
39.913227,118.972822,346.0,2008-08-10 08:51:50,126,20080810013852,car
39.8921333,116.4104783,121.4,2009-04-21 07:13:36,41,20090421063739,unknown
39.9858516666667,116.326928333333,0.0,2011-10-25 09:03:17,65,20111025085403,bike
39.866626,116.488772,277.0,2009-07-11 03:47:35,156,20090711012922,unknown
40.0825283,116.5896966,173.9,2009-06-10 12:47:51,25,20090610095604,unknown
39.947008,116.484175,105.0,2009-04-17 01:52:05,163,20090417013128,unknown
40.0214516,116.3810083,111.5,2008-12-16 02:24:49,14,20081216002243,unknown
40.0235383,116.4029383,134.5,2008-12-07 04:21:28,17,20081207040501,unknown
39.9223733,116.2673716,183.7,2009-05-10 05:32:01,41,20090510013432,unknown
39.92672,116.336756,74.0,2009-03-21 11:57:09,2,20090321111458,unknown
43.919867,125.286488,763.0,2010-03-19 05:02:07,153,20100319002322,unknown
40.030907,116.421446,243.0,2011-09-14 00:34:25,153,20110913231652,unknown
40.022514,116.395754,129.0,2011-08-03 02:16:28,168,20110802151333,unknown
31.7061133333333,117.139631666667,0.0,2011-06-11 07:58:05,67,20110611001837,unknown
38.876047,114.070981,1389.0,2011-05-02 08:22:07,153,20110502000104,unknown
39.926701,116.340008,346.0,2008-11-16 07:28:53,2,20081116034332,unknown
